id_municipio,qtd_d2atrasada,qtd_d2atrasada_por_qtdd1
3518800,149539,0.14096720704143167
1400100,58787,0.22837885086049492
3154606,68910,0.32321157201553441
3305752,4704,0.1955193482688391
1302603,252345,0.15482570642353816
3548500,45683,0.12154065544635588
4315602,25143,0.16117307692307692
3205309,20072,0.060590327040455937
3552205,84188,0.14406527326677779
2930402,1356,0.10897693482279193
2930006,557,0.07867231638418079
1303403,13106,0.18725532218888413
5107909,18257,0.15852356102770712
1400472,4415,0.24970307109326395
1400209,2380,0.22330643647963971
3160702,4959,0.14580148182994238
4209300,15031,0.11444691478345617
2703106,2785,0.14475804355735744
3300456,100430,0.32875914129146727
3526803,6203,0.10962656628315925
2705705,3795,0.2462686567164179
3549904,102718,0.17051206074278438
2604106,35875,0.1292988488347786
2613701,18176,0.22008839377610948
3522505,42350,0.2175521149045031
3543402,60020,0.10586975656306059
4210407,588,0.1084470675027665
2916104,3880,0.24437866095610003
3118601,72614,0.15004008562620361
3503901,7198,0.10239849773807153
4128401,515,0.056556116846035578
3107109,1958,0.065327639129854537
3302858,17567,0.13919858004294736
3520509,7398,0.035072914493770507
3551504,6589,0.31200871294630173
3205002,43776,0.11878447791649595
2602902,20330,0.11906644411256552
3557006,9788,0.11132721420366011
4316907,24414,0.11028843764822804
2708907,1633,0.15832848555361645
2922003,13724,0.68241261001442
5217609,12686,0.17976731992801373
1500404,11971,0.3982368596141051
2914000,17033,0.45263213839653477
3143302,79718,0.26872926835845851
4202404,29538,0.11018311629694011
5106232,1096,0.089440182797453888
3536109,647,0.11031543052003411
3504503,8419,0.10894856033646069
5100300,1598,0.13212071103761885
5211909,8680,0.11017745170216547
4109401,20158,0.14960887054876873
4212502,4552,0.17125014107821376
3507605,14895,0.099634772836731417
2110005,5480,0.143271719522079
1718865,969,0.21078964542092668
2102101,6462,0.26735622672734793
3135100,8206,0.18540442837776774
3501202,136,0.04034411153960249
2508901,11028,0.35448408871745418
1300805,5382,0.31009449181839133
1502301,3868,0.1076687543493389
2101608,11149,0.20570110701107011
5214507,6602,0.28883930524565776
2102804,2681,0.17805671780567178
3109303,6485,0.38792845606269066
2704104,2710,0.19329529243937232
2900702,23980,0.20093007666848214
1302553,1477,0.12969792764313312
3502804,19719,0.12008257618200863
3305802,61975,0.51450322109317925
5105101,3672,0.15308930209288751
2314003,2635,0.32607350575423832
2205300,654,0.17365905469994689
2932309,4209,0.34704815303430081
2205508,3875,0.12646454097451126
4204608,16565,0.095778573121866883
2110104,5206,0.32480658847017718
2916500,7587,0.37116579423707258
5003702,22906,0.12925761235130803
3500303,2224,0.080147032325489212
3507100,2031,0.10216297786720321
3300936,3121,0.25271255060728742
2513703,24184,0.23578044262454909
5102850,1176,0.21258134490238612
2608909,4602,0.093987419328486241
3203346,1337,0.0949911190053286
1506807,67617,0.27993078009016803
2608206,1487,0.14647360126083531
1300839,881,0.12700014415453367
5107602,36068,0.18788548091348559
2202539,345,0.0747886407977455
3306305,33310,0.14511315863991811
3129806,14045,0.11261857224186733
4103602,1327,0.071598143951656409
2302057,177,0.080090497737556568
4301602,18336,0.18683894108296481
1503705,6146,0.24214009928295643
1703701,677,0.199469652327637
3137205,4758,0.11735688034925881
5205109,11054,0.12777418161642315
2614501,6404,0.1293763510373947
3556206,12165,0.12141324417386097
3516200,35364,0.12302404541912501
4204301,4819,0.076295874101516739
2207504,1789,0.18742797276060766
3300902,1239,0.1029326244080751
3123205,788,0.07134449977365323
2409308,885,0.093275716694772345
3549706,4589,0.099706681151548071
4127403,4308,0.33817411099772354
2702355,1900,0.11167930406159995
4202107,4149,0.14808337497323149
2703502,452,0.11916688636962826
4202909,15444,0.14845574876719439
3107802,4075,0.3889843451699122
3143906,9063,0.10500399717301387
2108207,6808,0.24623842592592593
3302601,6330,0.17986020344376882
2913101,2479,0.17957261861644333
3504008,8476,0.096543083319095627
2707701,14237,0.21419974122107543
3304755,7462,0.21842983431883378
1503606,23390,0.35320588324121893
3527108,6848,0.10988446726572529
5204250,511,0.076291430277694833
3302809,3687,0.26135960870489827
4215802,3605,0.057046555052694875
1707702,997,0.20505964623611683
3149101,588,0.065420560747663545
1502806,2219,0.11290897064061467
1506302,2252,0.13978027434671964
4207502,6557,0.13426295636505109
2103505,10811,0.50006938341273877
3504107,11996,0.095077315706461871
2801207,5290,0.26321026967857497
2208007,6612,0.10281129493718125
3546801,5320,0.11757165904218878
2914802,34205,0.24733896393139154
2614857,3602,0.22386575512740833
2602308,3729,0.13378538370466042
2616407,12627,0.12047284662061596
3519303,2919,0.10689958250933861
2105989,723,0.151255230125523
3112604,668,0.054455041982554825
3510500,17202,0.16602644532381045
1504059,3477,0.1792360430950049
3200102,2123,0.085996678413740021
4117222,764,0.11898458184083475
3152808,2845,0.12726459405054796
1508001,11843,0.30786627846521786
1100304,10271,0.14320571093946069
4320008,10281,0.098033793576931885
4108304,16145,0.071878867746445016
3146107,5498,0.081668424414372928
1709005,1736,0.24084350721420644
3162955,1513,0.080465883103760044
3140506,901,0.08053991239831948
1502905,2232,0.082209944751381214
3518107,433,0.081682701377098654
2103307,14526,0.18915047658732226
2307007,5580,0.27558277360726985
2202174,574,0.10869153569399735
2202711,243,0.0628719275549806
4126801,548,0.045180971225987306
3156452,1760,0.55051610885204882
2400604,563,0.1522856370029754
3501152,1049,0.073464528328314307
2106631,1054,0.18878739029195774
2905404,3647,0.28032282859338969
5105903,1421,0.1182589880159787
3501707,2888,0.10029867333472252
2110609,1568,0.082309711286089243
1503754,2125,0.34468775344687752
2908507,4213,0.16075244200244201
2107407,1768,0.14905994435545064
4314803,2822,0.10615008463419222
3500501,953,0.056851398914275486
3513504,13039,0.14550181891222352
4301057,619,0.065641569459172849
3128204,306,0.038582776446854115
3116902,1006,0.39668769716088326
2604502,4031,0.26486628556409753
4124053,1500,0.085999312005503953
2401800,608,0.069949378739070409
2912301,1529,0.10183828426801651
3109006,4623,0.13965501616167719
4321303,1308,0.063485900111634228
3524501,157,0.024677774284816094
2614600,2179,0.10083761395714748
5105259,8989,0.16163486954489059
2500601,4055,0.26922055503917142
2314102,2376,0.25065935225234731
3169901,10844,0.13364225678440264
2703007,2450,0.25504892775348742
2109502,2585,0.19546313799621928
2502151,446,0.079458400142526281
1100049,12649,0.17934466673283331
2310951,416,0.053360697793740378
2707107,1360,0.080592592592592591
3157005,7942,0.29623274897426333
3542404,1008,0.061897451642615904
2110203,3670,0.14605221267112384
5203500,2358,0.12322968382545074
5000708,1654,0.10045551169146674
1400175,2550,0.2352181533068905
2105450,1547,0.30737134909596664
5200100,1574,0.12337356952500392
2605905,1891,0.12833389888021718
4218707,8541,0.0934811636713876
2203800,938,0.29094292803970223
4119152,6441,0.06058639275333691
2109270,1727,0.15284538454730506
4118402,6204,0.086075808868416676
2900504,621,0.077848815344114322
2202604,686,0.044907043728724796
2304004,1830,0.552202776101388
2307106,1830,0.33345481049562681
2911709,12301,0.18340266284981588
2929404,1759,0.22218011873184287
2706109,695,0.084673489278752442
3531308,3139,0.077431609067811241
5104906,725,0.11902807420784764
2302909,1017,0.37076193948231861
3540903,1413,0.09544072948328268
3143104,1135,0.029571153144703245
1400233,824,0.18222025652366208
2606200,9410,0.13927123109256134
2926103,1585,0.13079716124773064
2206654,172,0.053449347420758235
2404903,130,0.022332932485827177
3511409,1041,0.0545683283535147
2211100,9004,0.27749869017166456
3167103,3186,0.19567620685419482
2205201,1101,0.082213261648745525
1303700,6029,0.72805216761260716
2910404,1897,0.13336614173228348
2504801,1029,0.086434271314573707
3526605,640,0.12603387160299331
1101807,1026,0.21111111111111111
2912509,1411,0.13639439342677623
4304663,1777,0.0913624678663239
3305406,3076,0.19984407484407485
4206504,6782,0.23955353042986824
3150406,171,0.040065604498594191
2205706,5849,0.25807447935051181
3202504,912,0.094940662086196129
1504901,4114,0.23182689056688832
3148707,1095,0.065451285116557081
5215231,11175,0.1568993597663709
3303955,2535,0.11660533578656854
3204203,2392,0.1396869890212567
4322400,9437,0.10068066402082533
5006309,2625,0.079047217537942666
4309050,1413,0.24332701911486138
3131109,647,0.11168651821163474
4305900,339,0.061491021222564848
2112407,4684,0.28732670837933993
2208304,2233,0.0986133192015545
4312807,325,0.072902646926873038
3304110,3114,0.1893584676193372
2109452,3980,0.18195117491085308
2604700,2316,0.20906300776313413
1707108,928,0.19289129079193515
2707909,422,0.077545020213156929
3131208,1973,0.12855095126400834
4203709,1282,0.14805404781152559
2603801,1379,0.093112761647535444
1501501,10537,0.21050844071521327
2409704,2431,0.094998046111762408
2902500,1801,0.17543346970582505
2917607,7594,0.20491095520777119
3122009,1054,0.0622563496751329
1100809,3826,0.23272506082725061
3554953,392,0.070898896726351968
3128303,1635,0.10653547924675832
2313500,1731,0.28498518274613105
5208806,3678,0.089909064241713119
2606408,12799,0.2032426080604694
1503903,7422,0.21644163191507976
2112100,2848,0.1828219283605084
2912202,1715,0.11910549343704424
2606804,8288,0.096991258147944431
3502200,2186,0.097112394491337184
3150703,385,0.071217166111727709
3205069,1341,0.064224137931034486
3158953,2916,0.11686906336419382
2204501,624,0.080640992504523126
4315503,901,0.074077119131793143
2932457,1226,0.12020786351603098
4309308,4862,0.066459805623522009
2210003,1892,0.11427881130707901
3302304,2394,0.41404358353510895
2915502,3643,0.25967638463183407
2914505,4815,0.22557976106816585
3125903,666,0.082334033873161086
5005707,3906,0.10630017689481562
3523602,1175,0.080396852548751285
3203353,1033,0.095745666882936328
5005681,1077,0.11147914294586482
1700301,483,0.15681818181818183
2101731,1606,0.31373315100605587
3159357,1054,0.2068694798822375
2603900,1218,0.0821751450546485
4318507,1615,0.07695973314272099
2501906,1415,0.10215868890332828
3100807,115,0.030415234065062153
2915809,2208,0.12981362807925215
1505494,1462,0.33842592592592591
2209609,273,0.10841938046068308
1302405,3623,0.13646465026931334
3540507,752,0.094129427963449738
4110201,724,0.086006177239249235
1702703,508,0.1986703167774736
4313201,1363,0.079693621002163359
2109809,2970,0.16921148587055607
4212809,2334,0.11432210031347963
2305902,3082,0.27586824203365556
4120606,4303,0.10880449074542328
3108552,1160,0.10634396773010635
2914307,1161,0.15056412916612633
2313609,6975,0.60557388435492276
3303005,5035,0.24815179891572203
2928950,1087,0.153922401585953
4127882,952,0.19104956853301225
4313706,2042,0.075910780669144987
2907558,388,0.05592389737676564
2610509,8482,0.39819726773390923
1502954,3015,0.27592202800402671
3160405,1776,0.08270851767335724
3160108,279,0.077328159645232819
3556354,831,0.10026544401544402
2506905,1367,0.068984658861526035
2103125,908,0.18214643931795385
4310603,2020,0.070180314769134555
2609105,1839,0.20045781556572922
1600055,806,0.23817966903073287
1303106,5593,0.41679707876890976
4108551,38,0.014751552795031056
3111101,3061,0.19876623376623376
1300060,1387,0.68392504930966469
3544301,345,0.040473955889253871
3306156,972,0.11949840177034669
3134301,1460,0.30879864636209814
5104526,887,0.16308144879573452
1503101,3740,0.21653543307086615
3505203,3146,0.1217916456970307
1200393,1119,0.16679087792517513
1501782,4046,0.15436856161770315
2303501,1250,0.026855154041163579
3535200,150,0.019203687107924722
5205802,649,0.086544872649686619
3141900,390,0.12040753318925594
1300631,1410,0.1502237374813552
2709152,3517,0.12241985450241916
3301108,661,0.04216636897167645
2414506,311,0.043945174508972729
2408607,181,0.055098934550989347
1716604,734,0.10268606603245663
2912707,2104,0.1431097809821793
3523305,1351,0.1251505326540065
4215109,751,0.082382623957876266
2403608,4037,0.15023631424211975
3204658,696,0.089368258859784278
2306553,921,0.1157035175879397
2703809,1621,0.13452282157676348
2511509,854,0.090055889486449436
4303608,1154,0.25587583148558757
2301703,1941,0.35911193339500463
2109056,386,0.092058192225137128
4320404,970,0.070381657234073428
2931608,3222,0.37799155326137962
3511508,1951,0.0510358899236162
3524006,4712,0.088363806844819509
3509809,340,0.081789752225162382
4216107,261,0.036044745200939095
5101902,1897,0.18149636433218522
1505007,1948,0.19853240929474114
3103702,700,0.10641532380662816
3524204,405,0.064966313763233877
1200351,1787,0.17080864079525904
2932606,1794,0.14799538030028048
4114302,2555,0.12300804005584709
2101251,1786,0.20042643923240938
2912806,1299,0.18059224245794522
4103909,1215,0.099199869366427176
2909703,957,0.08464532106845922
2931905,5516,0.14249179819689495
4307807,1859,0.071560551235660949
2606606,1944,0.099825408236623184
3526308,141,0.028565640194489466
5210562,446,0.099955177050649935
3125952,610,0.070463208963844282
2917359,807,0.10615627466456196
1505031,4413,0.29821597513177456
5203203,1316,0.15760479041916167
2706802,1594,0.13681229079049009
5000906,348,0.059907040798760545
4111258,2004,0.093886156008432892
3504305,384,0.091822094691535155
4102109,1113,0.055865080560156606
2915353,2375,0.28020292590844736
2919405,1075,0.11131821476649063
2506707,1364,0.18176972281449894
1300300,4213,0.177778715503418
2608602,2204,0.25128263595941169
2404200,2404,0.11628694432351376
4321600,4364,0.098308215629294232
3517406,2051,0.060146627565982408
5203807,1457,0.29410577311263625
3554805,4512,0.10982912224331824
2513505,304,0.041746772864597638
1714203,1347,0.22140039447731755
2513901,3367,0.13512320410947909
3118502,299,0.21888726207906295
4102505,1410,0.16527956863204782
4209607,1297,0.11337412587412588
4127809,370,0.055908129344212756
4120903,1791,0.073956311681876372
3534807,528,0.0821917808219178
3145372,646,0.16649484536082473
1400308,1846,0.1656794112367618
4113908,708,0.066988362191314224
2305308,212,0.044867724867724869
4306601,1905,0.065039262546944351
5004700,1726,0.08270640663184628
2801108,309,0.092681463707258549
3130408,1745,0.35575942915392456
3121803,463,0.078090740428402763
4311155,386,0.0631854640694058
3121001,777,0.19685837344818849
3114303,1385,0.056532919711008614
1301159,2309,0.17982866043613707
5003256,1359,0.071575288355190392
3521804,1479,0.067651632970451014
4125605,2453,0.070932855242611767
5219001,783,0.11216158143532445
2603702,3213,0.17716144684605206
4300901,35,0.0063578564940962763
4306734,169,0.04396462018730489
4308607,1429,0.051621992630590273
3504206,626,0.055550625610080749
3136603,629,0.12844598733918725
3150802,1147,0.095131458903541508
2708709,1048,0.19197655248213957
2708956,822,0.1018713595241046
1303007,1524,0.11400359066427289
3115102,824,0.059361717455514731
2933059,839,0.084919028340080971
4220000,1067,0.087230215827338128
5102793,940,0.12804794987058984
5106307,2079,0.1262601724766185
4311304,823,0.03703370382036629
3544004,2381,0.090573645769933056
4106001,644,0.10170562223626027
3155603,3624,0.1793437917553323
3130556,1292,0.26529774127310063
3145356,2243,0.31427770772033065
2513158,1035,0.19680547632629777
2201919,929,0.200778041927815
3107901,1379,0.13937740044471397
4116901,1398,0.064689278608116241
4202503,575,0.16604100490903839
4120408,190,0.050317796610169489
4311627,317,0.06993161261857489
5214838,1657,0.17231697171381033
4318408,1175,0.067058554959479516
3539608,166,0.044172432144757849
3138674,573,0.10461931714442213
4308201,1475,0.058715815453206484
2911808,5299,0.72728520450178424
3538907,2300,0.11925130917198112
